id,city,mesoregion,state_abbreviation,state,region,city_padr
4300851,Arambaré,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,ARAMBARE
4300877,Araricá,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,ARARICA
4300901,Aratiba,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,ARATIBA
4301008,Arroio do Meio,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,ARROIO DO MEIO
4301057,Arroio do Sal,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,ARROIO DO SAL
4301073,Arroio do Padre,Sudeste Rio-grandense,RS,Rio Grande do Sul,Sul,ARROIO DO PADRE
4301107,Arroio dos Ratos,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,ARROIO DOS RATOS
4301206,Arroio do Tigre,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,ARROIO DO TIGRE
4301305,Arroio Grande,Sudeste Rio-grandense,RS,Rio Grande do Sul,Sul,ARROIO GRANDE
4301404,Arvorezinha,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,ARVOREZINHA
4301503,Augusto Pestana,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,AUGUSTO PESTANA
4301552,Áurea,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,AUREA
4301602,Bagé,Sudoeste Rio-grandense,RS,Rio Grande do Sul,Sul,BAGE
4301636,Balneário Pinhal,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,BALNEARIO PINHAL
4301651,Barão,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,BARAO
4301701,Barão de Cotegipe,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,BARAO DE COTEGIPE
4301750,Barão do Triunfo,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,BARAO DO TRIUNFO
4301800,Barracão,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,BARRACAO
4301859,Barra do Guarita,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,BARRA DO GUARITA
4301875,Barra do Quaraí,Sudoeste Rio-grandense,RS,Rio Grande do Sul,Sul,BARRA DO QUARAI
4301909,Barra do Ribeiro,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,BARRA DO RIBEIRO
4301925,Barra do Rio Azul,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,BARRA DO RIO AZUL
4301958,Barra Funda,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,BARRA FUNDA
4302006,Barros Cassal,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,BARROS CASSAL
4302055,Benjamin Constant do Sul,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,BENJAMIN CONSTANT DO SUL
4302105,Bento Gonçalves,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,BENTO GONCALVES
4302154,Boa Vista das Missões,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,BOA VISTA DAS MISSOES
4302204,Boa Vista do Buricá,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,BOA VISTA DO BURICA
4302220,Boa Vista do Cadeado,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,BOA VISTA DO CADEADO
4302238,Boa Vista do Incra,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,BOA VISTA DO INCRA
4302253,Boa Vista do Sul,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,BOA VISTA DO SUL
4302303,Bom Jesus,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,BOM JESUS
4302352,Bom Princípio,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,BOM PRINCIPIO
4302378,Bom Progresso,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,BOM PROGRESSO
4302402,Bom Retiro do Sul,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,BOM RETIRO DO SUL
4302451,Boqueirão do Leão,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,BOQUEIRAO DO LEAO
4302501,Bossoroca,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,BOSSOROCA
4302584,Bozano,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,BOZANO
4302600,Braga,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,BRAGA
4302659,Brochier,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,BROCHIER
4302709,Butiá,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,BUTIA
4302808,Caçapava do Sul,Sudeste Rio-grandense,RS,Rio Grande do Sul,Sul,CACAPAVA DO SUL
4302907,Cacequi,Centro Ocidental Rio-grandense,RS,Rio Grande do Sul,Sul,CACEQUI
4303004,Cachoeira do Sul,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,CACHOEIRA DO SUL
4303103,Cachoeirinha,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,CACHOEIRINHA
4303202,Cacique Doble,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CACIQUE DOBLE
4303301,Caibaté,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CAIBATE
4303400,Caiçara,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CAICARA
4303509,Camaquã,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,CAMAQUA
4303558,Camargo,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CAMARGO
4303608,Cambará do Sul,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,CAMBARA DO SUL
4303673,Campestre da Serra,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,CAMPESTRE DA SERRA
4303707,Campina das Missões,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CAMPINA DAS MISSOES
4303806,Campinas do Sul,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CAMPINAS DO SUL
4303905,Campo Bom,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,CAMPO BOM
4304002,Campo Novo,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CAMPO NOVO
4304101,Campos Borges,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CAMPOS BORGES
4304200,Candelária,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,CANDELARIA
4304309,Cândido Godói,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CANDIDO GODOI
4304358,Candiota,Sudeste Rio-grandense,RS,Rio Grande do Sul,Sul,CANDIOTA
4304408,Canela,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,CANELA
4304507,Canguçu,Sudeste Rio-grandense,RS,Rio Grande do Sul,Sul,CANGUCU
4304606,Canoas,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,CANOAS
4304614,Canudos do Vale,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,CANUDOS DO VALE
4304622,Capão Bonito do Sul,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,CAPAO BONITO DO SUL
4304630,Capão da Canoa,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,CAPAO DA CANOA
4304655,Capão do Cipó,Centro Ocidental Rio-grandense,RS,Rio Grande do Sul,Sul,CAPAO DO CIPO
4304663,Capão do Leão,Sudeste Rio-grandense,RS,Rio Grande do Sul,Sul,CAPAO DO LEAO
4304671,Capivari do Sul,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,CAPIVARI DO SUL
4304689,Capela de Santana,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,CAPELA DE SANTANA
4304697,Capitão,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,CAPITAO
4304705,Carazinho,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CARAZINHO
4304713,Caraá,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,CARAA
4304804,Carlos Barbosa,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,CARLOS BARBOSA
4304853,Carlos Gomes,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CARLOS GOMES
4304903,Casca,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CASCA
4304952,Caseiros,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CASEIROS
4305009,Catuípe,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CATUIPE
4305108,Caxias do Sul,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,CAXIAS DO SUL
4305116,Centenário,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CENTENARIO
4305124,Cerrito,Sudeste Rio-grandense,RS,Rio Grande do Sul,Sul,CERRITO
4305132,Cerro Branco,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,CERRO BRANCO
4305157,Cerro Grande,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CERRO GRANDE
4305173,Cerro Grande do Sul,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,CERRO GRANDE DO SUL
4305207,Cerro Largo,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CERRO LARGO
4305306,Chapada,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CHAPADA
4305355,Charqueadas,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,CHARQUEADAS
4305371,Charrua,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CHARRUA
4305405,Chiapetta,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CHIAPETTA
4305439,Chuí,Sudeste Rio-grandense,RS,Rio Grande do Sul,Sul,CHUI
4305447,Chuvisca,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,CHUVISCA
4305454,Cidreira,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,CIDREIRA
4305504,Ciríaco,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CIRIACO
4305587,Colinas,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,COLINAS
4305603,Colorado,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,COLORADO
4305702,Condor,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CONDOR
4305801,Constantina,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CONSTANTINA
4305835,Coqueiro Baixo,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,COQUEIRO BAIXO
4305850,Coqueiros do Sul,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,COQUEIROS DO SUL
4305871,Coronel Barros,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CORONEL BARROS
4305900,Coronel Bicaco,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CORONEL BICACO
4305934,Coronel Pilar,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,CORONEL PILAR
4305959,Cotiporã,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,COTIPORA
4305975,Coxilha,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,COXILHA
4306007,Crissiumal,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CRISSIUMAL
4306056,Cristal,Sudeste Rio-grandense,RS,Rio Grande do Sul,Sul,CRISTAL
4306072,Cristal do Sul,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CRISTAL DO SUL
4306106,Cruz Alta,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CRUZ ALTA
4306130,Cruzaltense,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,CRUZALTENSE
4306205,Cruzeiro do Sul,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,CRUZEIRO DO SUL
4306304,David Canabarro,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,DAVID CANABARRO
4306320,Derrubadas,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,DERRUBADAS
4306353,Dezesseis de Novembro,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,DEZESSEIS DE NOVEMBRO
4306379,Dilermando de Aguiar,Centro Ocidental Rio-grandense,RS,Rio Grande do Sul,Sul,DILERMANDO DE AGUIAR
4306403,Dois Irmãos,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,DOIS IRMAOS
4306429,Dois Irmãos das Missões,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,DOIS IRMAOS DAS MISSOES
4306452,Dois Lajeados,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,DOIS LAJEADOS
4306502,Dom Feliciano,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,DOM FELICIANO
4306551,Dom Pedro de Alcântara,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,DOM PEDRO DE ALCANTARA
4306601,Dom Pedrito,Sudoeste Rio-grandense,RS,Rio Grande do Sul,Sul,DOM PEDRITO
4306700,Dona Francisca,Centro Ocidental Rio-grandense,RS,Rio Grande do Sul,Sul,DONA FRANCISCA
4306734,Doutor Maurício Cardoso,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,DOUTOR MAURICIO CARDOSO
4306759,Doutor Ricardo,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,DOUTOR RICARDO
4306767,Eldorado do Sul,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,ELDORADO DO SUL
4306809,Encantado,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,ENCANTADO
4306908,Encruzilhada do Sul,Sudeste Rio-grandense,RS,Rio Grande do Sul,Sul,ENCRUZILHADA DO SUL
4306924,Engenho Velho,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,ENGENHO VELHO
4306932,Entre-Ijuís,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,ENTRE IJUIS
4306957,Entre Rios do Sul,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,ENTRE RIOS DO SUL
4306973,Erebango,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,EREBANGO
4307005,Erechim,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,ERECHIM
4307054,Ernestina,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,ERNESTINA
4307104,Herval,Sudeste Rio-grandense,RS,Rio Grande do Sul,Sul,HERVAL
4307203,Erval Grande,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,ERVAL GRANDE
4307302,Erval Seco,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,ERVAL SECO
4307401,Esmeralda,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,ESMERALDA
4307450,Esperança do Sul,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,ESPERANCA DO SUL
4307500,Espumoso,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,ESPUMOSO
4307559,Estação,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,ESTACAO
4307609,Estância Velha,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,ESTANCIA VELHA
4307708,Esteio,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,ESTEIO
4307807,Estrela,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,ESTRELA
4307815,Estrela Velha,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,ESTRELA VELHA
4307831,Eugênio de Castro,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,EUGENIO DE CASTRO
4307864,Fagundes Varela,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,FAGUNDES VARELA
4307906,Farroupilha,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,FARROUPILHA
4308003,Faxinal do Soturno,Centro Ocidental Rio-grandense,RS,Rio Grande do Sul,Sul,FAXINAL DO SOTURNO
4308052,Faxinalzinho,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,FAXINALZINHO
4308078,Fazenda Vilanova,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,FAZENDA VILANOVA
4308102,Feliz,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,FELIZ
4308201,Flores da Cunha,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,FLORES DA CUNHA
4308250,Floriano Peixoto,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,FLORIANO PEIXOTO
4308300,Fontoura Xavier,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,FONTOURA XAVIER
4308409,Formigueiro,Centro Ocidental Rio-grandense,RS,Rio Grande do Sul,Sul,FORMIGUEIRO
4308433,Forquetinha,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,FORQUETINHA
4308458,Fortaleza dos Valos,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,FORTALEZA DOS VALOS
4308508,Frederico Westphalen,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,FREDERICO WESTPHALEN
4308607,Garibaldi,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,GARIBALDI
4308656,Garruchos,Sudoeste Rio-grandense,RS,Rio Grande do Sul,Sul,GARRUCHOS
4308706,Gaurama,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,GAURAMA
4308805,General Câmara,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,GENERAL CAMARA
4308854,Gentil,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,GENTIL
4308904,Getúlio Vargas,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,GETULIO VARGAS
4309001,Giruá,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,GIRUA
4309050,Glorinha,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,GLORINHA
4309100,Gramado,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,GRAMADO
4309126,Gramado dos Loureiros,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,GRAMADO DOS LOUREIROS
4309159,Gramado Xavier,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,GRAMADO XAVIER
4309209,Gravataí,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,GRAVATAI
4309258,Guabiju,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,GUABIJU
4309308,Guaíba,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,GUAIBA
4309407,Guaporé,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,GUAPORE
4309506,Guarani das Missões,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,GUARANI DAS MISSOES
4309555,Harmonia,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,HARMONIA
4309571,Herveiras,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,HERVEIRAS
4309605,Horizontina,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,HORIZONTINA
4309654,Hulha Negra,Sudoeste Rio-grandense,RS,Rio Grande do Sul,Sul,HULHA NEGRA
4309704,Humaitá,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,HUMAITA
4309753,Ibarama,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,IBARAMA
4309803,Ibiaçá,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,IBIACA
4309902,Ibiraiaras,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,IBIRAIARAS
4309951,Ibirapuitã,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,IBIRAPUITA
4310009,Ibirubá,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,IBIRUBA
4310108,Igrejinha,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,IGREJINHA
4310207,Ijuí,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,IJUI
4310306,Ilópolis,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,ILOPOLIS
4310330,Imbé,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,IMBE
4310363,Imigrante,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,IMIGRANTE
4310405,Independência,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,INDEPENDENCIA
4310413,Inhacorá,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,INHACORA
4310439,Ipê,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,IPE
4310462,Ipiranga do Sul,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,IPIRANGA DO SUL
4310504,Iraí,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,IRAI
4310538,Itaara,Centro Ocidental Rio-grandense,RS,Rio Grande do Sul,Sul,ITAARA
4310553,Itacurubi,Centro Ocidental Rio-grandense,RS,Rio Grande do Sul,Sul,ITACURUBI
4310579,Itapuca,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,ITAPUCA
4310603,Itaqui,Sudoeste Rio-grandense,RS,Rio Grande do Sul,Sul,ITAQUI
4310652,Itati,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,ITATI
4310702,Itatiba do Sul,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,ITATIBA DO SUL
4310751,Ivorá,Centro Ocidental Rio-grandense,RS,Rio Grande do Sul,Sul,IVORA
4310801,Ivoti,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,IVOTI
4310850,Jaboticaba,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,JABOTICABA
4310876,Jacuizinho,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,JACUIZINHO
4310900,Jacutinga,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,JACUTINGA
4311007,Jaguarão,Sudeste Rio-grandense,RS,Rio Grande do Sul,Sul,JAGUARAO
4311106,Jaguari,Centro Ocidental Rio-grandense,RS,Rio Grande do Sul,Sul,JAGUARI
4311122,Jaquirana,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,JAQUIRANA
4311130,Jari,Centro Ocidental Rio-grandense,RS,Rio Grande do Sul,Sul,JARI
4311155,Jóia,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,JOIA
4311205,Júlio de Castilhos,Centro Ocidental Rio-grandense,RS,Rio Grande do Sul,Sul,JULIO DE CASTILHOS
4311239,Lagoa Bonita do Sul,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,LAGOA BONITA DO SUL
4311254,Lagoão,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,LAGOAO
4311270,Lagoa dos Três Cantos,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,LAGOA DOS TRES CANTOS
4311304,Lagoa Vermelha,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,LAGOA VERMELHA
4311403,Lajeado,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,LAJEADO
4311429,Lajeado do Bugre,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,LAJEADO DO BUGRE
4311502,Lavras do Sul,Sudoeste Rio-grandense,RS,Rio Grande do Sul,Sul,LAVRAS DO SUL
4311601,Liberato Salzano,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,LIBERATO SALZANO
4311627,Lindolfo Collor,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,LINDOLFO COLLOR
4311643,Linha Nova,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,LINHA NOVA
4311700,Machadinho,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,MACHADINHO
4311718,Maçambará,Sudoeste Rio-grandense,RS,Rio Grande do Sul,Sul,MACAMBARA
4311734,Mampituba,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,MAMPITUBA
4311759,Manoel Viana,Sudoeste Rio-grandense,RS,Rio Grande do Sul,Sul,MANOEL VIANA
4311775,Maquiné,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,MAQUINE
4311791,Maratá,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,MARATA
4311809,Marau,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,MARAU
4311908,Marcelino Ramos,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,MARCELINO RAMOS
4311981,Mariana Pimentel,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,MARIANA PIMENTEL
4312005,Mariano Moro,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,MARIANO MORO
4312054,Marques de Souza,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,MARQUES DE SOUZA
4312104,Mata,Centro Ocidental Rio-grandense,RS,Rio Grande do Sul,Sul,MATA
4312138,Mato Castelhano,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,MATO CASTELHANO
4312153,Mato Leitão,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,MATO LEITAO
4312179,Mato Queimado,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,MATO QUEIMADO
4312203,Maximiliano de Almeida,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,MAXIMILIANO DE ALMEIDA
4312252,Minas do Leão,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,MINAS DO LEAO
4312302,Miraguaí,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,MIRAGUAI
4312351,Montauri,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,MONTAURI
4312377,Monte Alegre dos Campos,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,MONTE ALEGRE DOS CAMPOS
4312385,Monte Belo do Sul,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,MONTE BELO DO SUL
4312401,Montenegro,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,MONTENEGRO
4312427,Mormaço,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,MORMACO
4312443,Morrinhos do Sul,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,MORRINHOS DO SUL
4312450,Morro Redondo,Sudeste Rio-grandense,RS,Rio Grande do Sul,Sul,MORRO REDONDO
4312476,Morro Reuter,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,MORRO REUTER
4312500,Mostardas,Metropolitana de Porto Alegre,RS,Rio Grande do Sul,Sul,MOSTARDAS
4312609,Muçum,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,MUCUM
4312617,Muitos Capões,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,MUITOS CAPOES
4312625,Muliterno,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,MULITERNO
4312658,Não-Me-Toque,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,NAO ME TOQUE
4312674,Nicolau Vergueiro,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,NICOLAU VERGUEIRO
4312708,Nonoai,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,NONOAI
4312757,Nova Alvorada,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,NOVA ALVORADA
4312807,Nova Araçá,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,NOVA ARACA
4312906,Nova Bassano,Nordeste Rio-grandense,RS,Rio Grande do Sul,Sul,NOVA BASSANO
4312955,Nova Boa Vista,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,NOVA BOA VISTA
4313003,Nova Bréscia,Centro Oriental Rio-grandense,RS,Rio Grande do Sul,Sul,NOVA BRESCIA
4313011,Nova Candelária,Noroeste Rio-grandense,RS,Rio Grande do Sul,Sul,NOVA CANDELARIA
4313037,Nova Esperança do Sul,Centro Ocidental Rio-grandense,RS,Rio Grande do Sul,Sul,NOVA ESPERANCA DO SUL
